,TP,Ramp_Up_Cons,Ramp_Down_Cons,Branch_Cons,Branch_Group_Cons,GIP/GXP_Group_Cons,Market_Node_Group_Cons,GIP/GXP_Deficit,GXP_Integrity,NI_Fast_Reserve_MW,NIFIR,NI_Sustained_Reserve_MW,NISIR,SI_Fast_Reserve_MW,SIFIR,SI_Sustained_Reserve_MW,SISIR,NI_Fast_Reserve_Deficit,NI_Sustained_Reserve_Deficit,SI_Fast_Reserve_Deficit,SI_Sustained_Reserve_Deficit
2013-08-26 20:30:00,42.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.82,5.1112400000000004,0.2,5.885409999999999,0.019799999999999998,0.24055999999999997,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 20:35:00,42.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.82,5.10489,0.2,5.879059999999999,0.019799999999999998,0.24055999999999997,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 20:40:00,42.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.83,5.1267700000000005,0.2,5.90094,0.019799999999999998,0.24055999999999997,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 20:45:00,42.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.86,5.19573,0.2,5.9699,0.019799999999999998,0.24055999999999997,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 20:50:00,42.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.83,5.29893,0.2,6.073099999999999,0.0199,0.24055999999999997,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 20:55:00,42.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.82,5.37187,0.2,6.14604,0.0199,0.24055999999999997,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 21:00:00,43.0000,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.86,5.75803,0.2,6.02767,0.019799999999999998,0.30229,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 21:05:00,43.0000,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.86,5.750900000000001,0.2,6.02054,0.019799999999999998,0.30229,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 21:10:00,43.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.82,5.77982,0.2,6.04946,0.019799999999999998,0.30229,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 21:15:00,43.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.82,5.86152,0.2025,6.1311599999999995,0.019799999999999998,0.30229,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 21:20:00,43.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.86,5.93227,0.2002,6.201910000000001,0.0199,0.30229,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 21:25:00,43.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.91,5.99789,0.2,6.267530000000001,0.0199,0.30229,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 21:30:00,44.0000,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.86,5.9737599999999995,0.2,6.041080000000001,0.004,0.34125999999999995,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 21:35:00,44.0000,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.85,5.91236,0.2,5.979680000000001,0.0039000000000000003,0.34125999999999995,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 21:40:00,44.0000,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.86,5.9327499999999995,0.2,6.000069999999999,0.0039000000000000003,0.34125999999999995,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 21:45:00,44.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.84,6.02101,0.2,6.088330000000001,0.0039000000000000003,0.34125999999999995,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 21:50:00,44.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.85,6.07075,0.2,6.13807,0.004,0.34125999999999995,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 21:55:00,44.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.86,6.07496,0.2669,6.14228,0.0085,0.34125999999999995,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 22:00:00,45.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.89,5.520840000000001,0.07980000000000001,5.75547,0.0038,0.39669000000000004,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 22:05:00,45.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.86,5.38562,0.07980000000000001,5.6202499999999995,0.0038,0.39669000000000004,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 22:10:00,45.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.84,5.43374,0.07980000000000001,5.6683699999999995,0.0038,0.39669000000000004,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 22:15:00,45.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.87,5.35769,0.07980000000000001,5.59232,0.0038,0.39669000000000004,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 22:20:00,45.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.83,5.35437,0.07980000000000001,5.5889999999999995,0.0038,0.39669000000000004,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 22:25:00,45.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.86,5.44317,0.07980000000000001,5.6777999999999995,0.0039000000000000003,0.39669000000000004,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 22:30:00,46.0000,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.86,5.70668,0.0906,5.51894,0.0038,0.4513399999999999,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 22:35:00,46.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,5.77005,0.10039999999999999,5.58231,0.0038,0.4513399999999999,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 22:40:00,46.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,5.69304,0.0906,5.5053,0.0038,0.4513399999999999,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 22:45:00,46.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,5.756990000000001,0.10039999999999999,5.569249999999999,0.0038,0.4513399999999999,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 22:50:00,46.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,5.77281,0.21100000000000002,5.585069999999999,0.0039000000000000003,0.4513399999999999,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 22:55:00,46.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,5.7254700000000005,0.20350000000000001,5.53773,0.0039000000000000003,0.4513399999999999,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 23:00:00,47.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.93,4.17558,0.0699,4.5481,0.0002,0.4688399999999999,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 23:05:00,47.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.96,4.12363,0.0699,4.49615,0.0001,0.4688399999999999,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 23:10:00,47.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.89,4.00684,0.0699,4.37936,0.0001,0.4688399999999999,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 23:15:00,47.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.91,3.88211,0.0699,4.254630000000001,0.0001,0.4688399999999999,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 23:20:00,47.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.85,3.80352,0.0699,4.21,0.0001,0.4688399999999999,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 23:25:00,47.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.84,3.71452,0.0699,4.21,0.0001,0.4688399999999999,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 23:30:00,48.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,3.59144,0.047400000000000005,3.9595499999999997,0.0001,0.5125500000000001,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 23:35:00,48.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,3.5779400000000003,0.047400000000000005,3.94605,0.0001,0.5125500000000001,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 23:40:00,48.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,3.66673,0.0575,4.03484,0.0001,0.5125500000000001,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 23:45:00,48.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,3.7069,0.059800000000000006,4.07501,0.0001,0.5125500000000001,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 23:50:00,48.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,3.7069,0.0622,4.07501,0.0001,0.5125500000000001,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-26 23:55:00,48.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.81,3.7159899999999997,0.0699,4.0841,0.0001,0.5125500000000001,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-27 00:00:00,1.0000,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.91,3.15392,0.01,3.85908,0.0002,0.58911,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 00:05:00,1.0000,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.85,3.00573,0.009899999999999999,3.75,0.0002,0.58911,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 00:10:00,1.0000,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.88,3.0271299999999997,0.009899999999999999,3.75,0.0002,0.58911,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 00:15:00,1.0000,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.87,2.8607099999999996,0.005,3.75,0.0002,0.58911,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 00:20:00,1.0000,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.86,2.7669,0.005,3.58828,0.0001,0.58911,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 00:25:00,1.0000,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.85,2.78505,0.005,3.4902099999999994,0.0001,0.58911,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 00:30:00,2.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.8,2.77728,0.009899999999999999,3.64903,0.0002,0.62256,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 00:35:00,2.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.86,2.75495,0.009899999999999999,3.6267,0.0001,0.62256,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 00:40:00,2.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.82,2.53245,0.0002,3.4042000000000003,0.0001,0.62256,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 00:45:00,2.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.82,2.46725,0.0001,3.339,0.0001,0.62256,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 00:50:00,2.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.84,2.42792,0.0001,3.29967,0.0001,0.62256,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 00:55:00,2.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.88,2.35649,0.0001,3.22824,0.0001,0.62256,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 01:00:00,3.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.88,2.0823300000000002,0.0002,3.25,0.0002,0.66925,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 01:05:00,3.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.84,2.0823300000000002,0.0002,3.25,0.0002,0.66925,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 01:10:00,3.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.81,2.0823300000000002,0.0002,3.25,0.0002,0.66925,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 01:15:00,3.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.78,2.0823300000000002,0.0002,3.25,0.0002,0.66925,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 01:20:00,3.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.79,2.0823300000000002,0.0002,3.25,0.0002,0.66925,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 01:25:00,3.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.75,2.0823300000000002,0.0002,3.25,0.0002,0.66925,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 01:30:00,4.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.81,1.6830200000000002,0.0001,2.67008,0.0001,0.7175,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 01:35:00,4.0000,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.78,1.7681799999999999,0.0001,2.5652099999999995,0.0001,0.7175,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 01:40:00,4.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.84,1.85037,0.0001,2.6474,0.0001,0.7175,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 01:45:00,4.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.84,1.90019,0.0001,2.6972199999999997,0.0001,0.7175,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 01:50:00,4.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.78,1.9624700000000002,0.0001,2.7595,0.0001,0.7175,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 01:55:00,4.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.83,1.96977,0.0001,2.7668,0.0001,0.7175,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 02:00:00,5.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.84,1.2668899999999998,0.0,2.5096000000000003,0.0001,0.74052,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 02:05:00,5.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.83,1.31953,0.0,2.5096000000000003,0.0001,0.74052,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 02:10:00,5.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.75,1.36421,0.0,2.5096000000000003,0.0001,0.74052,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 02:15:00,5.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.79,1.6993200000000002,0.0001,2.5826,0.0001,0.74052,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 02:20:00,5.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.79,1.4534799999999999,0.0001,2.5096000000000003,0.0001,0.74052,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 02:25:00,5.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.83,1.4682299999999997,0.0001,2.5096000000000003,0.0001,0.74052,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 02:30:00,6.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.83,1.3399,0.0,2.4979,0.0001,0.7512300000000001,0.0002,1.2649,0.0002,0.0,0.0,0.0,0.0
2013-08-27 02:35:00,6.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.82,1.2994899999999998,0.0,2.4979,0.0001,0.7512300000000001,0.0002,1.2649,0.0002,0.0,0.0,0.0,0.0
2013-08-27 02:40:00,6.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.85,1.2751299999999999,0.0,2.4979,0.0001,0.7512300000000001,0.0002,1.2649,0.0002,0.0,0.0,0.0,0.0
2013-08-27 02:45:00,6.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.78,1.34815,0.0,2.4979,0.0001,0.7512300000000001,0.0002,1.2649,0.0002,0.0,0.0,0.0,0.0
2013-08-27 02:50:00,6.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.76,1.3503399999999999,0.0,2.4979,0.0001,0.7512300000000001,0.0002,1.2649,0.0002,0.0,0.0,0.0,0.0
2013-08-27 02:55:00,6.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.8,1.37905,0.0,2.4979,0.0001,0.7512300000000001,0.0002,1.2649,0.0002,0.0,0.0,0.0,0.0
2013-08-27 03:00:00,7.0000,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.78,1.24125,0.0,2.4912,0.0001,0.74256,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 03:05:00,7.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.76,1.24265,0.0,2.4912,0.0001,0.74256,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 03:10:00,7.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.77,1.16624,0.0,2.4912,0.0001,0.74256,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 03:15:00,7.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,1.22679,0.0,2.4912,0.0001,0.74256,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 03:20:00,7.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,1.23035,0.0,2.4912,0.0001,0.74256,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 03:25:00,7.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.83,1.23337,0.0,2.4912,0.0001,0.74256,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 03:30:00,8.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.79,1.17001,0.0,2.4873,0.0001,0.74973,0.0002,1.21163,0.0002,0.0,0.0,0.0,0.0
2013-08-27 03:35:00,8.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.78,1.17001,0.0,2.4873,0.0001,0.74973,0.0002,1.21163,0.0002,0.0,0.0,0.0,0.0
2013-08-27 03:40:00,8.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.76,1.17001,0.0,2.4873,0.0001,0.74973,0.0002,1.21163,0.0002,0.0,0.0,0.0,0.0
2013-08-27 03:45:00,8.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.81,1.17001,0.0,2.4873,0.0001,0.74973,0.0002,1.21163,0.0002,0.0,0.0,0.0,0.0
2013-08-27 03:50:00,8.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.77,1.17001,0.0,2.4873,0.0001,0.74973,0.0002,1.21163,0.0002,0.0,0.0,0.0,0.0
2013-08-27 03:55:00,8.0000,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.77,1.17001,0.0,2.4873,0.0001,0.74973,0.0002,1.21163,0.0002,0.0,0.0,0.0,0.0
2013-08-27 04:00:00,9.0000,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.85,1.22051,0.0,2.4638,0.0001,0.7474500000000001,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 04:05:00,9.0000,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.87,1.22051,0.0,2.4638,0.0001,0.7474500000000001,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 04:10:00,9.0000,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.81,1.2750700000000001,0.0,2.4638,0.0001,0.7474500000000001,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 04:15:00,9.0000,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.84,1.22051,0.0,2.4638,0.0001,0.7474500000000001,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 04:20:00,9.0000,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.84,1.46094,0.0001,2.4638,0.0001,0.7474500000000001,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 04:25:00,9.0000,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.82,1.45341,0.0001,2.4638,0.0001,0.7474500000000001,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 04:30:00,10.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.81,2.10024,0.0001,2.8359699999999997,0.0001,0.74223,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 04:35:00,10.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.86,1.9973699999999999,0.0001,2.7331,0.0001,0.74223,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 04:40:00,10.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.9,2.0262700000000002,0.0001,2.762,0.0001,0.74223,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 04:45:00,10.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.94,2.00336,0.0001,2.73909,0.0001,0.74223,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 04:50:00,10.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.89,2.03094,0.0001,2.7686,0.0001,0.74223,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 04:55:00,10.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.88,1.9846000000000001,0.0001,2.7686,0.0001,0.74223,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 05:00:00,11.0000,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.93,2.2107900000000003,0.0002,3.01296,0.0002,0.7068099999999999,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 05:05:00,11.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.93,2.27066,0.0002,3.07283,0.0001,0.7068099999999999,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 05:10:00,11.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.89,2.43306,0.005,3.2352299999999996,0.0002,0.7068099999999999,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 05:15:00,11.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.87,2.44404,0.005,3.2462099999999996,0.0002,0.7068099999999999,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 05:20:00,11.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.88,2.5403700000000002,0.009899999999999999,3.34254,0.0002,0.7068099999999999,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 05:25:00,11.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.93,2.42851,0.005,3.23068,0.0002,0.7068099999999999,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 05:30:00,12.0000,0.01,0.01,0.0,0.0,0.0,0.01,0.0,1.0,2.18798,0.0002,3.15393,0.0002,0.61358,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 05:35:00,12.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,1.02,2.29171,0.0001,3.2576599999999996,0.0001,0.61358,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 05:40:00,12.0000,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.83,2.4703299999999997,0.0002,3.4362800000000004,0.0001,0.61358,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 05:45:00,12.0000,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.83,2.50829,0.0002,3.4742400000000004,0.0002,0.61358,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 05:50:00,12.0000,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.91,2.64726,0.0085,3.6132099999999996,0.0002,0.61358,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 05:55:00,12.0000,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.83,2.9220699999999997,0.0206,3.8880199999999996,0.0055000000000000005,0.61358,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 06:00:00,13.0000,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.91,2.9852999999999996,0.0002,4.23533,0.0001,0.5423300000000001,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-27 06:05:00,13.0000,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.9,2.7421699999999998,0.0001,3.9922000000000004,0.0001,0.5423300000000001,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-27 06:10:00,13.0000,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.81,2.54862,0.0001,3.7986500000000003,0.0001,0.5423300000000001,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-27 06:15:00,13.0000,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.8,2.90031,0.0002,4.15034,0.0001,0.5423300000000001,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-27 06:20:00,13.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.93,3.14709,0.005,4.39712,0.0001,0.5423300000000001,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-27 06:25:00,13.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.82,3.13496,0.0002,4.38499,0.0001,0.5423300000000001,0.0002,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-27 06:30:00,14.0000,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.87,4.70787,0.21660000000000001,5.471619999999999,0.019799999999999998,0.31388,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-27 06:35:00,14.0000,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.86,4.50099,0.0906,5.264740000000001,0.019799999999999998,0.31388,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-27 06:40:00,14.0000,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.88,4.38213,0.06480000000000001,5.145880000000001,0.004,0.31388,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-27 06:45:00,14.0000,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.83,4.32081,0.0575,5.08456,0.004,0.31388,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
